,Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
5398,312753,Dill's Chawla Chik-Inn,1,New Delhi,MG Road,77.1444781,28.494557,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,4,India
5399,312983,Tandoori Zaaika,1,New Delhi,MG Road,77.1280511,28.4785954,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,4,India
5400,18492029,Aap Ki Khatir,1,New Delhi,MG Road,77.1482134,28.4932341,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5401,18489541,Aggarwal Sweets,1,New Delhi,MG Road,77.1459577,28.493198,"Mithai, South Indian, Street Food",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5402,18486862,Baskin Robbins,1,New Delhi,MG Road,77.1663774,28.5009424,Ice Cream,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
5403,18492025,Bikaner Sweets,1,New Delhi,MG Road,77.1651082,28.4940407,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5404,18352672,Bollywood Khana,1,New Delhi,MG Road,77.1257624,28.4798478,"North Indian, Fast Food",150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5405,18489825,Cake And Bakes,1,New Delhi,MG Road,77.1449374,28.4941305,Bakery,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5406,18340302,Cake Point,1,New Delhi,MG Road,77.1501341,28.4945103,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,500-1000,0.0,White,Not rated,0,India
5407,18489819,Chinese Corner,1,New Delhi,MG Road,77.1451213,28.4940831,Chinese,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5408,18175297,Choudhary Dhaba,1,New Delhi,MG Road,77.1462741,28.4930732,North Indian,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
5409,18034037,Green Chick Chop,1,New Delhi,MG Road,77.164633,28.4932439,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5410,18175282,Green Chick Chop,1,New Delhi,MG Road,77.1208414,28.4786827,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
5411,18489532,Gujjar Dhaba,1,New Delhi,MG Road,77.124642,28.4801014,"Mughlai, North Indian",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5412,18277178,Hotel Aditi,1,New Delhi,MG Road,77.14572687,28.49366438,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
5413,18408079,JMD Food Palace,1,New Delhi,MG Road,77.1603368,28.4975958,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,2,India
5414,18232989,Kitchen Namaste,1,New Delhi,MG Road,77.1618543,28.4997301,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5415,18492033,Lajawab Chicken & Fish Fry,1,New Delhi,MG Road,77.1465358,28.4925721,Mughlai,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5416,18489832,Lotus Kitchen,1,New Delhi,MG Road,77.1444856,28.4945886,North Indian,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5417,18467388,Manami Japanese Restaurant,1,New Delhi,MG Road,77.1604883,28.4968258,Japanese,1000,Indian Rupees(Rs.),Yes,No,1000-2000,0.0,White,Not rated,0,India
5418,18175299,Manna Sweets & Restaurant,1,New Delhi,MG Road,77.14563056,28.49609444,"Mithai, Bakery, North Indian",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
5419,18337908,Moets Curry Pot,1,New Delhi,MG Road,77.1442598,28.4996281,"North Indian, Chinese, Italian",1200,Indian Rupees(Rs.),No,No,1000-2000,0.0,White,Not rated,1,India
5420,18463608,Mr. Sub,1,New Delhi,MG Road,77.1663257,28.500868,Fast Food,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
5421,18489836,New Gaurav Dhaba,1,New Delhi,MG Road,77.1682117,28.5020291,North Indian,250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5422,18277163,Pandit Ji Ki Apni Rasoi,1,New Delhi,MG Road,77.1443624,28.4945867,North Indian,250,Indian Rupees(Rs.),No,Yes,0-500,0.0,White,Not rated,2,India
5423,18489545,Rajdhani Restaurant,1,New Delhi,MG Road,77.126809,28.5456553,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5424,18277176,Saraswati Food Corner,1,New Delhi,MG Road,77.1457322,28.494763,"Chinese, North Indian, South Indian",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
5425,18175278,Shri Balaji Bhojnalaya,1,New Delhi,MG Road,77.1443655,28.4945672,North Indian,250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
5426,18489808,Swadist Bhojnalaya,1,New Delhi,MG Road,77.145774,28.494662,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
5427,18446867,Swiss Gourmessa,1,New Delhi,MG Road,77.162106,28.4960891,Bakery,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
5428,18486879,Truly Yours,1,New Delhi,MG Road,77.1603672,28.4975835,"North Indian, Street Food, Fast Food",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5429,18489852,Uttrakhand Hotel,1,New Delhi,MG Road,77.1606287,28.4949478,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5430,18489804,Vandana Food Corner,1,New Delhi,MG Road,77.1457079,28.4946506,"Fast Food, North Indian, South Indian",150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5431,18489802,Zaika Biryani,1,New Delhi,MG Road,77.1457358,28.4936685,"Mughlai, North Indian",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5432,3207,Buzz,1,New Delhi,"MGF Metropolitan Mall, Saket",77.22022153,28.52954866,"North Indian, Chinese, Italian, Finger Food",2000,Indian Rupees(Rs.),No,Yes,>2000,3.4,Orange,Average,220,India
5433,4752,Lighthouse 13,1,New Delhi,"MGF Metropolitan Mall, Saket",77.21950337,28.53013602,"North Indian, European, Chinese",2100,Indian Rupees(Rs.),Yes,No,>2000,3.4,Orange,Average,570,India
5434,4830,Berco's,1,New Delhi,"MGF Metropolitan Mall, Saket",77.2200822,28.5293802,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,1000-2000,3.8,Yellow,Good,565,India
5435,4341,The Great Kabab Factory,1,New Delhi,"MGF Metropolitan Mall, Saket",77.22012531,28.52937369,"North Indian, Mughlai",2200,Indian Rupees(Rs.),Yes,Yes,>2000,3.5,Yellow,Good,498,India
5436,307237,The Tea Place by Manjushree,1,New Delhi,"MGF Metropolitan Mall, Saket",77.21996941,28.52987562,"Cafe, Beverages",700,Indian Rupees(Rs.),No,No,500-1000,4.1,Green,Very Good,92,India
5437,18260028,Victoria,1,New Delhi,"MGM Club, Daryaganj",77.242985,28.6465486,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,1000-2000,3.2,Orange,Average,20,India
5438,18317481,Aces - The Card Room,1,New Delhi,"MGM Club, Daryaganj",77.2431646,28.6463865,Finger Food,2000,Indian Rupees(Rs.),Yes,No,>2000,0.0,White,Not rated,2,India
5439,18317473,Curzon - The Royal Bar,1,New Delhi,"MGM Club, Daryaganj",77.2430748,28.6464675,Finger Food,1000,Indian Rupees(Rs.),Yes,No,1000-2000,0.0,White,Not rated,0,India
5440,18317479,London Eye - The Open Lounge,1,New Delhi,"MGM Club, Daryaganj",77.2430748,28.6464675,Finger Food,2000,Indian Rupees(Rs.),Yes,No,>2000,0.0,White,Not rated,0,India
5441,18317476,Lord's - The Sports Lounge,1,New Delhi,"MGM Club, Daryaganj",77.2431197,28.6463374,Finger Food,2000,Indian Rupees(Rs.),Yes,No,>2000,0.0,White,Not rated,1,India
5442,18317483,Viceroy - The Coffee Shop,1,New Delhi,"MGM Club, Daryaganj",77.2431646,28.6463865,Cafe,1000,Indian Rupees(Rs.),No,No,1000-2000,0.0,White,Not rated,0,India
5443,312576,Munch Nation,1,New Delhi,Model Town 1,77.1957717,28.7053075,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,0-500,3.8,Yellow,Good,727,India
5444,5347,"34, Chowringhee Lane",1,New Delhi,Model Town 2,77.1901231,28.7046135,Fast Food,250,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,62,India
5445,300945,Any Time Food,1,New Delhi,Model Town 2,77.1906165,28.7060386,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,Yes,0-500,2.6,Orange,Average,52,India
5446,300934,Bikaner Sweet House,1,New Delhi,Model Town 2,77.1907064,28.7059577,Mithai,200,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,16,India
5447,3223,Domino's Pizza,1,New Delhi,Model Town 2,77.1899876,28.7058889,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,500-1000,2.8,Orange,Average,94,India
5448,307554,Giani,1,New Delhi,Model Town 2,77.1905267,28.7057614,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,0-500,2.9,Orange,Average,39,India
5449,967,Grand Plaza,1,New Delhi,Model Town 2,77.1900774,28.7051811,"North Indian, Chinese, Fast Food",800,Indian Rupees(Rs.),No,Yes,500-1000,3.3,Orange,Average,255,India
5450,6196,Great Wall,1,New Delhi,Model Town 2,77.1914251,28.7084444,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),No,No,1000-2000,2.7,Orange,Average,47,India
5451,18381220,Healthy Food Station,1,New Delhi,Model Town 2,77.1916048,28.7082825,"Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",400,Indian Rupees(Rs.),No,Yes,0-500,3.1,Orange,Average,25,India
5452,2491,Hostess Tasty Bites,1,New Delhi,Model Town 2,77.190546,28.7065192,Chinese,500,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,16,India
5453,1041,Hot Pot,1,New Delhi,Model Town 2,77.1907078,28.7068586,Chinese,500,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,105,India
5454,982,Kabab Factory,1,New Delhi,Model Town 2,77.1914273,28.7086256,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,12,India
5455,18352186,Keventers,1,New Delhi,Model Town 2,77.190347,28.7060128,Beverages,400,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,17,India
5456,9380,Krishna Sweet House,1,New Delhi,Model Town 2,77.1904379,28.7058031,"Mithai, South Indian",200,Indian Rupees(Rs.),No,No,0-500,3.3,Orange,Average,32,India
5457,1303,Mitraz,1,New Delhi,Model Town 2,77.1898978,28.7064175,"North Indian, Chinese",850,Indian Rupees(Rs.),Yes,Yes,500-1000,3.4,Orange,Average,101,India
5458,18168462,Nut Khut Chaats & Snacks,1,New Delhi,Model Town 2,77.1905958,28.7066366,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,8,India
5459,311734,Subway,1,New Delhi,Model Town 2,77.190347,28.7061024,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,500-1000,3.4,Orange,Average,68,India
5460,2291,The Host,1,New Delhi,Model Town 2,77.19147,28.7074189,Chinese,450,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,20,India
5461,9427,Chacha Di Hatti,1,New Delhi,Model Town 2,77.1902762,28.7059747,Street Food,100,Indian Rupees(Rs.),No,No,0-500,3.7,Yellow,Good,78,India
5462,5874,Cocoberry,1,New Delhi,Model Town 2,77.1899876,28.7050829,Desserts,300,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,62,India
5463,3375,Eating Corner,1,New Delhi,Model Town 2,77.1908861,28.7057958,"North Indian, Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,0-500,3.7,Yellow,Good,142,India
5464,312353,El Posto,1,New Delhi,Model Town 2,77.1908861,28.7057958,Bakery,300,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,41,India
5465,180,McDonald's,1,New Delhi,Model Town 2,77.1901224,28.7059465,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,500-1000,3.6,Yellow,Good,122,India
5466,18057822,Pizza Station,1,New Delhi,Model Town 2,77.1908398,28.7072177,Pizza,300,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,20,India
5467,6607,Puri Bakers,1,New Delhi,Model Town 2,77.1906614,28.7059982,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,3.7,Yellow,Good,128,India
5468,18247031,JAIL - Behind The Bar,1,New Delhi,Model Town 2,77.1900774,28.705002,"North Indian, Chinese, Continental, Italian",1600,Indian Rupees(Rs.),Yes,Yes,1000-2000,4.1,Green,Very Good,155,India
5469,18264447,Curry Shurry,1,New Delhi,Model Town 3,77.1843721,28.7070075,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,500-1000,3.3,Orange,Average,28,India
5470,300911,Frontier,1,New Delhi,Model Town 3,77.1854054,28.7094795,Bakery,200,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,15,India
5471,4090,Hari Om Bhojnalaya,1,New Delhi,Model Town 3,77.1847764,28.7084342,North Indian,400,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,21,India
5472,5729,Nirmal's,1,New Delhi,Model Town 3,77.1853155,28.7092918,Chinese,400,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,9,India
5473,309704,Sardar A Pure Meat Shop,1,New Delhi,Model Town 3,77.1845518,28.7077411,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,0-500,2.8,Orange,Average,13,India
5474,964,The Dragon Hucks,1,New Delhi,Model Town 3,77.1853155,28.7092918,Chinese,800,Indian Rupees(Rs.),Yes,No,500-1000,3.3,Orange,Average,97,India
5475,307333,Green Chick Chop,1,New Delhi,Model Town 3,77.1843721,28.7070075,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,38,India
5476,5765,New Arjun Bombay Pav Bhaji,1,New Delhi,Model Town 3,77.1849561,28.7084514,Street Food,250,Indian Rupees(Rs.),No,No,0-500,3.8,Yellow,Good,234,India
5477,18037821,Sweeter Delight,1,New Delhi,Model Town 3,77.1853604,28.7093409,Bakery,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
5478,18400738,Madaari,1,New Delhi,Model Town 3,77.18417834,28.70696168,"North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),Yes,No,1000-2000,4.3,Green,Very Good,113,India
5479,307730,Amritsari Express,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467199,28.656862,North Indian,400,Indian Rupees(Rs.),No,No,0-500,3.4,Orange,Average,33,India
5480,305251,Barista,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467244,28.657132,Cafe,650,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,18,India
5481,312087,Baskin Robbins,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466016,28.6569524,Ice Cream,300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,6,India
5482,18070503,Bikano's Chat Cafe,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467395,28.6568605,"Street Food, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,2.7,Orange,Average,31,India
5483,18454460,Burger Singh,1,New Delhi,"Moments Mall, Kirti Nagar",77.1471307,28.6571714,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,500-1000,3.3,Orange,Average,19,India
5484,18419902,Cafe Grub,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466243,28.6567691,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,13,India
5485,307356,Chicago Pizza,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467447,28.6568454,Pizza,800,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,48,India
5486,8580,Cocoberry,1,New Delhi,"Moments Mall, Kirti Nagar",77.146731,28.656802,Desserts,300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,25,India
5487,18324914,Dosa Plaza,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467418,28.6568816,South Indian,400,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,13,India
5488,300473,Karim's,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468835,28.6567624,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,500-1000,3.3,Orange,Average,79,India
5489,306250,Kebab Xpress,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467374,28.6568545,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,500-1000,3.2,Orange,Average,32,India
5490,18356784,Keventers,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467208,28.6568576,Beverages,400,Indian Rupees(Rs.),No,No,0-500,3.3,Orange,Average,11,India
5491,8373,KFC,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467938,28.6571438,"American, Fast Food",500,Indian Rupees(Rs.),No,Yes,500-1000,2.6,Orange,Average,87,India
5492,308101,Paranthas 21,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468714,28.6568519,"North Indian, Street Food",350,Indian Rupees(Rs.),No,No,0-500,3.3,Orange,Average,28,India
5493,8840,Subway,1,New Delhi,"Moments Mall, Kirti Nagar",77.146751,28.6570013,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,500-1000,2.6,Orange,Average,69,India
5494,18228870,Wow! Momo,1,New Delhi,"Moments Mall, Kirti Nagar",77.1469278,28.6571824,"Tibetan, Chinese",350,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,41,India
5495,7066,Berco's,1,New Delhi,"Moments Mall, Kirti Nagar",77.1467263,28.6568579,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,1000-2000,3.5,Yellow,Good,120,India
5496,305479,Dunkin' Donuts,1,New Delhi,"Moments Mall, Kirti Nagar",77.146741,28.6568576,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,No,500-1000,3.5,Yellow,Good,107,India
5497,8845,Giani's,1,New Delhi,"Moments Mall, Kirti Nagar",77.146642,28.6568212,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,33,India
5498,7509,The Beer Cafe,1,New Delhi,"Moments Mall, Kirti Nagar",77.1466576,28.6570681,"Finger Food, North Indian",1200,Indian Rupees(Rs.),Yes,No,1000-2000,3.8,Yellow,Good,371,India
5499,302715,Basil Tree,1,New Delhi,"Moments Mall, Kirti Nagar",77.1469965,28.656931,"North Indian, Italian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,1000-2000,2.4,Red,Poor,96,India
5500,18241509,Chaayos,1,New Delhi,"Moments Mall, Kirti Nagar",77.146758,28.6569808,"Cafe, Tea",400,Indian Rupees(Rs.),No,No,0-500,4.1,Green,Very Good,60,India
5501,18277003,QD's Restaurant,1,New Delhi,"Moments Mall, Kirti Nagar",77.1468497,28.6571509,"Chinese, North Indian, Fast Food, Italian",800,Indian Rupees(Rs.),No,Yes,500-1000,4.1,Green,Very Good,137,India
5502,7547,Ada e Handi Restaurant,1,New Delhi,Moti Bagh,77.1701749,28.5796973,"Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,500-1000,2.6,Orange,Average,34,India
5503,301236,Darjeeling Momos,1,New Delhi,Moti Bagh,77.1706691,28.5799686,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,22,India
5504,18082630,Ingredients,1,New Delhi,Moti Bagh,77.18306556,28.57900639,North Indian,750,Indian Rupees(Rs.),Yes,Yes,500-1000,3.3,Orange,Average,27,India
5505,7548,Al Quresh,1,New Delhi,Moti Bagh,77.1702647,28.5799748,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,500-1000,3.6,Yellow,Good,62,India
5506,310419,Angels in my Kitchen,1,New Delhi,Moti Bagh,77.1701299,28.5795586,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,0-500,3.5,Yellow,Good,57,India
5507,4634,Aapki Rasoi,1,New Delhi,Moti Nagar,77.1420513,28.6575224,North Indian,300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,15,India
5508,18228874,Bats On Delivery,1,New Delhi,Moti Nagar,77.1408316,28.6595295,"North Indian, Fast Food",700,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,17,India
5509,18433904,Bimbo Cakes,1,New Delhi,Moti Nagar,0.0,0.0,Bakery,400,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,10,India
5510,312145,Burger Bros,1,New Delhi,Moti Nagar,77.142103,28.6581968,"Fast Food, Burger",300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,21,India
5511,304585,Chinese Food Corner,1,New Delhi,Moti Nagar,77.1397456,28.6590321,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,500-1000,2.5,Orange,Average,20,India
5512,312916,CL Snacks,1,New Delhi,Moti Nagar,77.1399797,28.6567779,Street Food,150,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,7,India
5513,313006,Kapoor's Sanjha Chulha,1,New Delhi,Moti Nagar,77.1401443,28.6578471,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,5,India
5514,305861,King's,1,New Delhi,Moti Nagar,77.14251,28.6576259,Ice Cream,150,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,7,India
5515,9026,Kumar Hotel,1,New Delhi,Moti Nagar,77.1395053,28.6567194,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,500-1000,3.4,Orange,Average,57,India
5516,309178,Kumar Pastry Shop,1,New Delhi,Moti Nagar,77.1414135,28.658983,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,31,India
5517,18249097,Midnight Adda,1,New Delhi,Moti Nagar,77.139708,28.6594663,North Indian,600,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,6,India
5518,308880,Mughlaai Daawat,1,New Delhi,Moti Nagar,77.1414048,28.6617937,"North Indian, Mughlai, Fast Food",550,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,8,India
5519,18382113,Pindiwala,1,New Delhi,Moti Nagar,0.0,0.0,Mughlai,500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,4,India
5520,18241861,Pipes & Hipes,1,New Delhi,Moti Nagar,77.1433724,28.6588206,"North Indian, Chinese, Fast Food",900,Indian Rupees(Rs.),Yes,No,500-1000,3.0,Orange,Average,8,India
5521,310162,Sai Rasoi,1,New Delhi,Moti Nagar,0.0,0.0,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,9,India
5522,303589,Snaxpress Tastes & Cakes,1,New Delhi,Moti Nagar,77.1399344,28.6577012,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,5,India
5523,311459,Veggie Adda,1,New Delhi,Moti Nagar,77.1398511,28.6590028,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,Yes,0-500,3.4,Orange,Average,25,India
5524,9053,C L Corner,1,New Delhi,Moti Nagar,77.1399823,28.6566565,Street Food,100,Indian Rupees(Rs.),No,Yes,0-500,3.8,Yellow,Good,85,India
5525,312893,Chin 10,1,New Delhi,Moti Nagar,77.1411461,28.6570966,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,3.5,Yellow,Good,53,India
5526,18273640,Kati Roll Cottage,1,New Delhi,Moti Nagar,77.1409215,28.6594485,Fast Food,200,Indian Rupees(Rs.),No,Yes,0-500,3.7,Yellow,Good,39,India
5527,308130,Kings Kulfi,1,New Delhi,Moti Nagar,77.1424685,28.6576448,Ice Cream,150,Indian Rupees(Rs.),No,No,0-500,3.7,Yellow,Good,39,India
5528,5663,Paramjeet Machi Wala,1,New Delhi,Moti Nagar,77.1396116,28.6562368,"Seafood, North Indian",700,Indian Rupees(Rs.),No,No,500-1000,3.6,Yellow,Good,99,India
5529,18247005,Rajan Corner,1,New Delhi,Moti Nagar,77.1414608,28.6587838,South Indian,400,Indian Rupees(Rs.),No,No,0-500,3.6,Yellow,Good,20,India
5530,18449827,Amit Dhaba,1,New Delhi,Moti Nagar,77.1389292,28.6576159,Fast Food,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5531,18342574,Apni Rasoi,1,New Delhi,Moti Nagar,77.1421854,28.6575323,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
5532,18391689,Chap Corner,1,New Delhi,Moti Nagar,0.0,0.0,Street Food,250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5533,304573,Chinese Corner,1,New Delhi,Moti Nagar,77.1428234,28.6588187,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5534,304586,Evergreen Punjabi Swad,1,New Delhi,Moti Nagar,77.1392457,28.6574122,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
5535,18449629,Giani,1,New Delhi,Moti Nagar,77.1422037,28.6576022,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5536,18451179,Hot & Hot Shudhir Chinese Point,1,New Delhi,Moti Nagar,77.1411461,28.6581714,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5537,18451158,Hungerz Hub,1,New Delhi,Moti Nagar,77.1389966,28.6594736,"Burger, Pizza, Fast Food",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5538,18451166,Magic Mo:Mo Corner,1,New Delhi,Moti Nagar,77.1419683,28.6582366,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5539,18238245,Malhotra's Zayeeka,1,New Delhi,Moti Nagar,77.1391896,28.6574573,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
5540,308110,Moji Dhaba,1,New Delhi,Moti Nagar,77.1461711,28.6621083,North Indian,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5541,312213,Naughty 9 Kitchen & Bar,1,New Delhi,Moti Nagar,77.1414553,28.6570186,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,3,India
5542,18410370,Street Chaat Chatoron Ka Adda,1,New Delhi,Moti Nagar,0.0,0.0,Street Food,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
5543,18236975,Syall Kotian Da Dhaba,1,New Delhi,Moti Nagar,0.0,0.0,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
5544,18471517,Taaj Kitchen,1,New Delhi,Moti Nagar,0.0,0.0,"Asian, North Indian, Mughlai",700,Indian Rupees(Rs.),Yes,No,500-1000,0.0,White,Not rated,1,India
